Simulation,Strategy,Aggregate rank,Aggregate score,Top ranked
387,Trigger product-page assistance for long comparison sessions,8,0.003428824153312964,0
388,Prioritize high-value landing-page optimization,1,1.0,1
388,Schedule seasonal merchandising and promotion windows,2,0.7171582880160173,0
388,Personalize journeys by visitor recency type,3,0.23466932747037228,0
388,Reduce exit friction in product and checkout journeys,4,0.20570664949369255,0
388,Improve first-screen relevance and loading quality,5,0.07351397603928223,0
388,Personalize product discovery depth and recommendations,6,0.06277743635268669,0
388,Streamline account and administrative navigation,7,0.01102998796743918,0
388,Trigger product-page assistance for long comparison sessions,8,0.007687040484666623,0
389,Prioritize high-value landing-page optimization,1,1.0,1
389,Schedule seasonal merchandising and promotion windows,2,0.6468347275445969,0
389,Reduce exit friction in product and checkout journeys,3,0.2251979976169487,0
389,Personalize journeys by visitor recency type,4,0.15789582251674864,0
389,Improve first-screen relevance and loading quality,5,0.09854519256033405,0
389,Personalize product discovery depth and recommendations,6,0.05737853062973594,0
389,Streamline account and administrative navigation,7,0.05691430211525488,0
389,Trigger product-page assistance for long comparison sessions,8,0.0,0
390,Prioritize high-value landing-page optimization,1,1.0,1
390,Schedule seasonal merchandising and promotion windows,2,0.6860872350199118,0
390,Reduce exit friction in product and checkout journeys,3,0.24265183187774517,0
390,Personalize journeys by visitor recency type,4,0.18889098412890445,0
390,Improve first-screen relevance and loading quality,5,0.10911010891193346,0
390,Personalize product discovery depth and recommendations,6,0.06125999459985023,0
390,Streamline account and administrative navigation,7,0.05393216347913685,0
390,Trigger product-page assistance for long comparison sessions,8,0.0,0
391,Prioritize high-value landing-page optimization,1,1.0,1
391,Schedule seasonal merchandising and promotion windows,2,0.6906153601707272,0
391,Reduce exit friction in product and checkout journeys,3,0.2270562613562095,0
391,Personalize journeys by visitor recency type,4,0.1929874359795077,0
391,Improve first-screen relevance and loading quality,5,0.08178730621540954,0
391,Personalize product discovery depth and recommendations,6,0.05761042272703326,0
391,Streamline account and administrative navigation,7,0.02486015594157236,0
391,Trigger product-page assistance for long comparison sessions,8,0.004167992108016695,0
392,Prioritize high-value landing-page optimization,1,1.0,1
392,Schedule seasonal merchandising and promotion windows,2,0.6861969999493015,0
392,Reduce exit friction in product and checkout journeys,3,0.21836576937348962,0
392,Personalize journeys by visitor recency type,4,0.2019557132029647,0
392,Improve first-screen relevance and loading quality,5,0.07297503693431107,0
392,Personalize product discovery depth and recommendations,6,0.06360194270658183,0
392,Streamline account and administrative navigation,7,0.01556553727677771,0
392,Trigger product-page assistance for long comparison sessions,8,0.008966444961561465,0
393,Prioritize high-value landing-page optimization,1,1.0,1
393,Schedule seasonal merchandising and promotion windows,2,0.6542635374887017,0
393,Reduce exit friction in product and checkout journeys,3,0.21902710829908326,0
393,Personalize journeys by visitor recency type,4,0.16302288138039786,0
393,Improve first-screen relevance and loading quality,5,0.07955674493611577,0
393,Personalize product discovery depth and recommendations,6,0.05604015850866096,0
393,Streamline account and administrative navigation,7,0.036275276550639425,0
393,Trigger product-page assistance for long comparison sessions,8,0.003951470087116388,0
394,Prioritize high-value landing-page optimization,1,1.0,1
394,Schedule seasonal merchandising and promotion windows,2,0.680709446599047,0
394,Reduce exit friction in product and checkout journeys,3,0.23813221776767315,0
394,Personalize journeys by visitor recency type,4,0.19224696747908274,0
394,Improve first-screen relevance and loading quality,5,0.10583782010405178,0
394,Personalize product discovery depth and recommendations,6,0.06426240073264049,0
394,Streamline account and administrative navigation,7,0.049348737404043864,0
394,Trigger product-page assistance for long comparison sessions,8,0.0008594754535662894,0
395,Prioritize high-value landing-page optimization,1,1.0,1
395,Schedule seasonal merchandising and promotion windows,2,0.7059164067976833,0
395,Reduce exit friction in product and checkout journeys,3,0.23485148708363057,0
395,Personalize journeys by visitor recency type,4,0.2214648897042483,0
395,Improve first-screen relevance and loading quality,5,0.10849132534495494,0
395,Personalize product discovery depth and recommendations,6,0.06803008728787359,0
395,Streamline account and administrative navigation,7,0.044965500671895475,0
395,Trigger product-page assistance for long comparison sessions,8,0.0024530151554148665,0
396,Prioritize high-value landing-page optimization,1,1.0,1
396,Schedule seasonal merchandising and promotion windows,2,0.6656848369934805,0
396,Personalize journeys by visitor recency type,3,0.23672023090964256,0
396,Reduce exit friction in product and checkout journeys,4,0.22019974504140927,0
396,Personalize product discovery depth and recommendations,5,0.10231475861753818,0
396,Improve first-screen relevance and loading quality,6,0.06428716681854141,0
396,Trigger product-page assistance for long comparison sessions,7,0.04051450865569292,0
396,Streamline account and administrative navigation,8,0.0,0
397,Prioritize high-value landing-page optimization,1,1.0,1
397,Schedule seasonal merchandising and promotion windows,2,0.6747890979563177,0
397,Reduce exit friction in product and checkout journeys,3,0.24099524821116672,0
397,Personalize journeys by visitor recency type,4,0.20846919345196255,0
397,Improve first-screen relevance and loading quality,5,0.09309192481548471,0
397,Personalize product discovery depth and recommendations,6,0.07772375503874542,0
397,Streamline account and administrative navigation,7,0.025823773308018272,0
397,Trigger product-page assistance for long comparison sessions,8,0.008484638482546053,0
398,Prioritize high-value landing-page optimization,1,1.0,1
398,Schedule seasonal merchandising and promotion windows,2,0.6602674036260291,0
398,Reduce exit friction in product and checkout journeys,3,0.21383998617101518,0
398,Personalize journeys by visitor recency type,4,0.20211047660240575,0
398,Personalize product discovery depth and recommendations,5,0.07493543930854826,0
398,Improve first-screen relevance and loading quality,6,0.07206086896995799,0
398,Streamline account and administrative navigation,7,0.016625297343304105,0
398,Trigger product-page assistance for long comparison sessions,8,0.013244443521645029,0
399,Prioritize high-value landing-page optimization,1,1.0,1
399,Schedule seasonal merchandising and promotion windows,2,0.6780404692029887,0
399,Reduce exit friction in product and checkout journeys,3,0.22250150096572652,0
399,Personalize journeys by visitor recency type,4,0.18117929228430504,0
399,Improve first-screen relevance and loading quality,5,0.09713275530097659,0
399,Personalize product discovery depth and recommendations,6,0.055264241451784414,0
399,Streamline account and administrative navigation,7,0.050758044735995676,0
399,Trigger product-page assistance for long comparison sessions,8,0.0005642242454056897,0
400,Prioritize high-value landing-page optimization,1,1.0,1
400,Schedule seasonal merchandising and promotion windows,2,0.6672469467155852,0
400,Personalize journeys by visitor recency type,3,0.22466216419702892,0
400,Reduce exit friction in product and checkout journeys,4,0.21680600776199746,0
400,Personalize product discovery depth and recommendations,5,0.08841418048580611,0
400,Improve first-screen relevance and loading quality,6,0.06675905489285945,0
400,Trigger product-page assistance for long comparison sessions,7,0.024603983501144126,0
400,Streamline account and administrative navigation,8,0.003629930953264605,0
401,Prioritize high-value landing-page optimization,1,1.0,1
401,Schedule seasonal merchandising and promotion windows,2,0.7057012613429983,0
401,Reduce exit friction in product and checkout journeys,3,0.2563721654488324,0
401,Personalize journeys by visitor recency type,4,0.2431819544694179,0
401,Improve first-screen relevance and loading quality,5,0.1228011570643446,0
401,Personalize product discovery depth and recommendations,6,0.08560239249077012,0
401,Streamline account and administrative navigation,7,0.04306554442677202,0
401,Trigger product-page assistance for long comparison sessions,8,0.004639175265494133,0
402,Prioritize high-value landing-page optimization,1,1.0,1
402,Schedule seasonal merchandising and promotion windows,2,0.6911872715900181,0
402,Reduce exit friction in product and checkout journeys,3,0.23856539554771952,0
402,Personalize journeys by visitor recency type,4,0.20833431899553823,0
402,Improve first-screen relevance and loading quality,5,0.11122758971818346,0
